ID,Salary,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
101,555000,Pune,m,05-08-1988,,"up board,allahabad",2005,75.6,"up board,allahabad",137,2,B.Tech/B.E.,information technology,68.88,137,0,Uttar Pradesh,2010,565,565,605,0.563267824,425,-1,-1,-1,-1,-1,-1,-0.2628,-0.4353,-0.344,,-0.7615
102,310000,Bangalore,m,29-01-1992,63,cbse,2010,74.83,state board,11010,2,B.Tech/B.E.,electronics and communication engineering,66.08,11010,1,Karnataka,2014,430,555,460,0.338786347,445,292,376,-1,-1,356,-1,-0.4463,-1.1196,0.1637,-1.2486,-1.0524
103,300000,Bhubaneshwar,m,25-08-1989,75,state board,2008,71.5,state board,347,2,B.Tech/B.E.,electronics and electrical engineering,64,347,0,Uttar Pradesh,2013,615,555,355,0.115022726,-1,-1,-1,-1,292,-1,-1,,0.8784,0.4711,-1.5021,-2.0105
104,415000,Pune,m,07-09-1989,,mp board,2006,83,mp board,6434,2,B.Tech/B.E.,computer engineering,73.8,6434,0,Uttarakhand,2012,425,465,625,0.563267824,425,-1,-1,-1,-1,-1,-1,-1.6538,-0.2012,0.0552,1.70743,-0.1295
105,330000,Bangalore,m,17-04-1992,58.17,rajasthan board,2009,64.31,rajasthan board,12515,2,B.Tech/B.E.,computer science & engineering,65.33,12515,1,Rajasthan,2014,485,315,545,0.144789889,445,-1,284,-1,-1,-1,-1,0.2718,0.2124,-0.1437,0.2727,-0.8608
106,550000,Pune,m,10-02-1990,80.5,icse,2008,68.4,cbse,11571,1,B.Tech/B.E.,computer engineering,67.95,11571,1,Maharashtra,2012,565,544,505,0.793580615,495,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,-0.0537,0.7673,-0.2875
107,180000,Noida,m,21-10-1992,77,board of secondary education,2009,70.92,board of secondary education rajasthan,183,2,B.Tech/B.E.,electronics and communication engineering,71.09,183,1,Rajasthan,2013,370,440,250,0.538386893,-1,333,-1,-1,-1,393,-1,1.4208,0.2124,0.6248,0.2727,-0.0943
108,200000,New Delhi,m,23-05-1992,69,cbse,2010,65.8,cbse,1390,2,B.Tech/B.E.,mechanical engineering,81,1390,0,Uttar Pradesh,2014,520,555,605,0.414337426,-1,-1,-1,366,-1,-1,-1,-0.159,0.3789,1.7007,-0.3612,1.0554
109,505000,Noida,m,02-11-1989,73,cbse,2006,58,cbse,6268,2,B.Tech/B.E.,electronics & telecommunications,66,6268,0,Haryana,2010,475,215,335,0.229481755,355,266,-1,393,-1,-1,-1,-2.272,-0.7993,-1.3599,0.5323,-2.1833
110,330000,Chennai,m,13-01-1992,76.17,state board,2009,72,cbse,10991,2,B.Tech/B.E.,computer science & engineering,78,10991,0,Rajasthan,2013,510,535,605,0.81941653,505,-1,-1,-1,-1,-1,-1,0.4155,-0.7866,-1.2196,1.1601,-1.8189
111,340000,Chennai,m,12-11-1992,92,cbse,2010,73.4,cbse,28,2,B.Tech/B.E.,electronics and communication engineering,75.8,28,1,Delhi,2014,650,605,680,0.928793649,-1,-1,438,-1,-1,446,-1,0.2718,0.0459,0.3174,-0.7415,-2.2021
112,160000,Bhubaneswar,f,24-07-1991,88.88,"bse, odisha",,71,"chse, odisha",14708,2,B.Tech/B.E.,electronics and communication engineering,87,14708,0,Orissa,2012,365,475,485,0.824666401,-1,400,-1,-1,-1,-1,-1,1.4374,1.4368,-0.598,-1.7004,0.1864
113,120000,Siliguri ,m,26-03-1991,68.5,state board,2009,73.2,state board,2085,2,B.Tech/B.E.,electrical engineering,69,2085,0,West Bengal,2013,350,455,450,0.193768442,-1,-1,-1,-1,324,-1,-1,,-5.6151,-4.6009,-2.0092,-6.9925
114,395000,Delhi,m,18-10-1989,68,cbse,2007,68.2,cbse,44,2,B.Tech/B.E.,information technology,72.56,44,0,Uttar Pradesh,2011,465,575,575,0.916869961,555,-1,-1,-1,-1,-1,-1,-1.1901,1.2808,0.2366,-0.5253,0.1864
115,360000,Bangalore,f,07-01-1991,91,0,2008,91,0,3076,2,B.Tech/B.E.,electronics and instrumentation engineering,81,3076,0,Tamil Nadu,2012,375,405,385,0.694479328,425,366,-1,-1,-1,-1,-1,0.0464,0.1498,-2.2308,-0.87777,0.0284
116,220000,Hyderabad,m,03-05-1992,63.5,state board,,65.72,state board,5081,2,B.Tech/B.E.,computer science & engineering,60,5081,0,Andhra Pradesh,2014,430,460,320,0.23780284,355,-1,315,-1,-1,-1,-1,0.5591,1.0449,0.3174,-0.2344,0.6721
117,440000,Pune,m,20-01-1987,68.6,cbse,,65.6,cbse,115,2,MCA,computer application,69.71,115,0,Punjab,2011,515,565,625,0.600057182,435,-1,-1,-1,-1,-1,-1,1.1283,0.0328,-0.1988,-1.2303,0.9763
118,325000,Noida,m,28-12-1992,93.6,cbse,2009,81,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,76.5,47,1,Delhi,2014,590,595,680,0.493596387,-1,324,-1,-1,-1,-1,-1,-1.8825,-0.7866,-0.4511,-0.2344,-0.6692
119,375000,Mumbai,m,15-10-1990,78,cbse,2009,68,cbse,1388,1,B.Tech/B.E.,electronics and electrical engineering,72.3,,0,Haryana,2013,510,590,510,0.783303537,395,388,-1,-1,-1,-1,-1,0.8463,-0.4536,0.3174,-0.995,0.0973
120,95000,Chennai,m,17-12-1992,78.8,matriculation,2010,76.5,state board,7518,2,B.Tech/B.E.,electronics and electrical engineering,75.9,7518,0,Tamil Nadu,2014,395,425,370,0.423951396,-1,-1,346,-1,388,-1,-1,-0.3027,0.7119,0.01,,-1.6273
121,240000,indore,m,28-02-1990,62.34,cbse,2006,59,bice,4504,2,B.Tech/B.E.,electronics and communication engineering,66.66,4504,0,Madhya Pradesh,2011,565,395,555,0.229481755,-1,266,-1,-1,-1,340,-1,0.8192,-0.1232,-0.9245,-0.0552,1.1343
122,275000,Noida,m,05-12-1991,83.6,cbse,2010,81,cbse,13,1,B.Tech/B.E.,computer science & engineering,70,13,1,Delhi,2014,665,495,440,0.356536488,385,-1,346,-1,-1,-1,-1,1.2772,1.3779,1.0859,-1.3753,0.0973
123,420000,Neemrana,m,29-05-1989,58.5,up board,,67.4,up board,70,2,B.Tech/B.E.,electronics and electrical engineering,72,70,0,Uttar Pradesh,2010,405,595,625,0.960603252,435,466,-1,-1,-1,-1,-1,-1.0355,0.1888,0.8171,-1.4653,0.1864
124,120000,Bhopal,m,15-03-1991,65.5,up board,2007,68.2,up board,547,2,MCA,computer application,83.2,547,0,Madhya Pradesh,2013,440,560,635,0.864685413,525,-1,-1,-1,-1,-1,-1,0.1282,-0.4536,0.3174,1.1601,0.0973
125,370000,Mumbai,m,20-04-1986,81,icse,2005,77,mp,402,1,B.Tech/B.E.,,77,402,0,Madhya Pradesh,2010,655,735,755,0.985461394,575,500,-1,-1,-1,-1,-1,-0.1082,0.5008,1.2525,-1.7004,0.5024
126,60000,Noida,m,16-11-1993,74.5,cbse,2010,62,cbse,387,2,B.Tech/B.E.,mechanical engineering,63.82,387,0,Uttar Pradesh,2015,615,470,560,0.45901584,-1,-1,-1,376,-1,-1,-1,0.2718,0.7119,-0.4511,,0.4805
127,135000,New Delhi,m,06-09-1987,60.14,biharboard,2007,66,upboard,2819,2,B.Tech/B.E.,computer engineering,67,2819,0,Uttar Pradesh,2011,295,365,615,0.413838256,385,-1,-1,-1,-1,-1,-1,-0.1082,-0.2793,-1.7954,1.0024,-0.4455
128,700000,Bangalore,m,04-09-1993,72.33,up board,2009,67,up board,4450,2,B.Tech/B.E.,computer science & engineering,70.84,4450,0,Uttar Pradesh,2013,535,470,620,0.953899775,495,-1,530,-1,-1,-1,-1,-0.8772,-1.8855,-0.0319,2.4278,-0.8782
129,180000,Gurgaon,f,10-01-1991,58,state board,2008,67,state board,11759,2,MCA,computer application,73,11759,0,Uttarakhand,2014,535,425,485,0.842248322,465,-1,469,-1,-1,-1,-1,0.7027,0.2124,0.1637,-0.995,0.0973
130,205000,Hyderabad,m,01-06-1990,84,0,2007,87.7,0,3666,2,B.Tech/B.E.,information technology,61,3666,0,Andhra Pradesh,2011,605,385,395,0.377551419,375,-1,-1,-1,-1,-1,-1,-0.159,-0.2871,-0.2974,-0.8682,-0.4776
131,280000,muzzafarpur,m,18-01-1987,75,0,2003,70,0,5026,2,B.Tech/B.E.,electronics and electrical engineering,80,5026,0,Orissa,2011,385,505,545,0.229481755,335,266,-1,-1,-1,-1,-1,0.6646,-0.2793,-0.0537,1.4724,0.0284
132,180000,Ongole,m,30-03-1992,64,state board,,73.2,state board,449,2,B.Tech/B.E.,computer science & engineering,72,449,1,Tamil Nadu,2014,505,450,435,0.413838256,385,-1,-1,-1,-1,-1,-1,1.2772,1.0449,-0.1437,-1.3753,1.0554
133,225000,-1,m,02-02-1993,67,state board,2009,73.8,state board,272,2,B.Tech/B.E.,mechanical engineering,69.75,272,0,Punjab,2014,275,400,385,0.725984148,365,-1,-1,438,-1,-1,-1,0.4155,-0.1206,0.4711,1.4136,0.6721
134,170000,Noida,f,15-04-1991,84.6,cbse,2008,75,cbse,387,2,B.Tech/B.E.,biotechnology,76.5,387,0,Uttar Pradesh,2014,455,455,430,0.810620507,-1,-1,-1,-1,-1,-1,-1,1.2772,0.7119,1.2396,0.3995,0.6721
135,310000,Kolkata,m,23-10-1983,75,wbbse,2002,61.7,wbchse,1424,2,MCA,computer application,79,1424,0,West Bengal,2010,365,365,425,0.377551419,375,-1,-1,-1,-1,-1,-1,-0.4173,-0.1232,-0.0537,-0.4078,-0.1295
136,300000,jaipur,f,02-06-1988,68.5,0,2005,61.85,0,2513,2,MCA,computer application,75.81,2513,0,Rajasthan,2011,365,355,415,0.670743151,455,-1,-1,-1,-1,-1,-1,,-0.5913,-0.0537,-0.0552,0.9763
137,240000,-1,m,18-08-1991,81.8,cbse,,75,cbse,12378,2,B.Tech/B.E.,computer engineering,60.56,12378,0,Maharashtra,2013,555,350,560,0.968237496,605,-1,-1,-1,-1,-1,-1,-1.4992,-0.7473,-1.6502,1.4724,-0.7615
138,200000,New Delhi,m,10-01-1983,,cbse,2002,61,state board,2819,2,B.Tech/B.E.,biotechnology,64,2819,0,Uttar Pradesh,2011,520,610,515,-1,-1,-1,-1,-1,-1,-1,-1,,1.5444,-0.1437,-1.5021,-0.4776
139,265000,Pune,m,23-09-1988,86,state board,2006,61.17,state board,1330,2,MCA,computer application,71,1330,1,Maharashtra,2013,405,505,405,0.144789889,395,-1,284,-1,-1,-1,-1,0.7027,-0.4536,-0.1437,-0.2344,0.0973
140,145000,Hyderabad,m,05-06-1993,69,state board,2010,83.6,state board,1843,2,B.Tech/B.E.,computer science & engineering,66.23,1843,1,Telangana,2014,405,495,535,0.144789889,455,-1,284,-1,-1,-1,-1,1.2772,0.3789,-0.6048,0.1459,-0.4776
141,160000,Noida,m,03-06-1993,71.2,state board,2009,61.6,state board,1982,2,B.Tech/B.E.,electronics and communication engineering,74.26,,0,Uttar Pradesh,2013,465,475,515,0.824666401,-1,400,-1,-1,-1,-1,-1,-0.159,-0.4536,0.01,-0.8682,0.4805
142,305000,Bangalore,m,20-09-1989,67.8,up board,,74,up board,568,2,B.Tech/B.E.,computer engineering,70.4,568,0,Uttar Pradesh,2011,565,585,565,0.884122512,535,-1,-1,-1,-1,-1,-1,-1.6538,0.8128,1.688,-0.1727,0.9763
143,210000,Shahdol,m,08-08-1987,74.6,cbse,2005,63.6,cbse,3144,2,B.Tech/B.E.,electronics and electrical engineering,69.92,3144,1,Tamil Nadu,2010,535,485,565,0.661834476,335,300,-1,-1,446,-1,-1,0.9737,0.3448,-1.0697,1.4724,-0.6035
144,365000,Bangalore,m,16-08-1990,85.62,west bengal board of secondary eucation,2008,81,west bengal council of higher secondary eucation,11166,2,B.Tech/B.E.,electronics and communication engineering,85.7,11166,0,West Bengal,2013,475,605,650,0.538386893,-1,333,-1,-1,-1,-1,-1,0.8463,0.2124,1.0859,-0.995,0.8637
145,100000,Trivandrum,m,08-03-1989,75,icse,2007,74,icse,1023,2,B.Tech/B.E.,electrical engineering,59,1023,0,Kerala,2011,720,545,405,-1,485,-1,407,-1,-1,-1,-1,-0.0154,0.2124,0.6248,0.0192,-0.6692
146,265000,Noida,f,21-03-1992,84.6,cbse,,64.7,cbse,11630,2,B.Tech/B.E.,information technology,73,11630,0,Uttar Pradesh,2013,475,595,470,0.81941653,505,-1,-1,-1,-1,-1,-1,1.4208,0.7119,-0.4511,-0.995,0.8637
147,325000,Bangalore,m,01-03-1992,83.6,cbse,2009,85.4,cbse,47,1,B.Tech/B.E.,computer engineering,73.3,47,1,Delhi,2013,580,620,750,0.952245573,585,-1,-1,-1,-1,-1,-1,1.1336,0.8784,-0.4511,-0.7415,1.4386
148,250000,New Delhi,m,29-05-1986,77,cbse,2003,52,cbse,4450,2,B.Tech/B.E.,,60,4450,0,Uttar Pradesh,2011,565,425,525,0.840840969,-1,-1,-1,473,-1,-1,-1,-0.4173,-0.5913,0.0914,-0.9953,-0.6035
149,95000,Navi Mumbai,m,05-06-1990,77.88,state board,2008,81.5,state board,14915,2,B.Tech/B.E.,electronics & telecommunications,58.54,14915,0,Maharashtra,2012,630,580,485,0.436962648,395,-1,-1,-1,-1,324,-1,-0.8772,-1.2861,-0.9122,1.9207,0.4805
150,120000,-1,m,01-06-1987,77.2,cbse,2005,72.2,cbse,982,2,B.Tech/B.E.,electronics & telecommunications,63,982,1,Rajasthan,2010,445,235,555,0.694479328,455,366,-1,340,-1,-1,-1,-2.8903,-0.1232,0.3817,-0.8778,-0.6035
151,450000,Pune,f,18-03-1992,,0,2009,79.8,0,124,2,B.Tech/B.E.,computer engineering,86.76,124,0,Orissa,2013,615,545,575,0.884122512,535,-1,-1,-1,-1,-1,-1,-0.1082,0.8128,-0.0537,0.6498,-0.0506
152,320000,bangalore,m,23-10-1992,75,state board,2010,71.6,state board,16092,2,B.Tech/B.E.,computer science & engineering,68.75,16092,0,Andhra Pradesh,2014,290,485,310,0.744758354,435,-1,438,-1,-1,-1,-1,1.4208,0.2124,0.9322,-1.5021,1.247
153,150000,Pune,m,05-05-1989,,central board of secondary education,2008,74,diploma in engg (e &tc) tilak maharashtra vidayapeeth,5846,2,B.Tech/B.E.,electronics & telecommunications,64,,1,Maharashtra,2011,475,375,405,0.824666401,-1,400,-1,-1,-1,286,-1,,0.0328,0.6984,,0.6603
154,305000,Pune,m,17-09-1991,68.5,state board,,64.5,state board,8116,2,B.Tech/B.E.,information technology,70.3,8116,1,Tamil Nadu,2014,605,540,465,0.953899775,445,-1,530,-1,-1,-1,-1,,0.5454,0.7785,-1.5021,-0.2859
155,145000,Pune,m,31-05-1991,,maharashtra state board,2008,84.33,maharashtra state board,7236,2,B.Tech/B.E.,electronics & telecommunications,60,7236,1,Maharashtra,2012,495,565,575,0.376059587,335,300,-1,-1,-1,260,-1,1.2828,1.7878,1.1437,-0.6428,0.5024
156,700000,Bangalore,f,17-07-1991,92.2,cbse,2009,81.8,cbse,285,1,B.Tech/B.E.,instrumentation and control engineering,85.5,285,0,Punjab,2013,580,655,750,0.694479328,435,366,-1,-1,-1,-1,-1,0.1282,0.3789,0.4711,-1.3753,1.0554
157,335000,-1,m,20-05-1990,66.85,state board,2008,59.11,state board,1906,2,B.Tech/B.E.,information technology,82.1,1906,1,West Bengal,2013,520,660,620,0.793580615,495,-1,-1,-1,-1,-1,-1,0.2718,-0.1206,-1.2196,,-0.6692
158,375000,Pune,f,25-05-1991,89,state,2008,97.6,state,5015,2,B.Tech/B.E.,computer engineering,80,5015,0,Andhra Pradesh,2012,505,495,525,0.735795709,475,-1,-1,-1,-1,-1,-1,0.1623,0.8128,0.2366,-0.0846,-0.7615
159,140000,Pondicherry,m,16-04-1988,77.8,board of secondary education,2005,74.2,board of intermediate education,449,2,M.Tech./M.E.,computer engineering,72.7,449,1,Tamil Nadu,2012,405,510,545,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.0154,0.8784,1.2396,1.5404,1.6302
160,505000,Pune,m,02-03-1990,75.33,0,2008,74.67,0,7172,2,B.Tech/B.E.,computer engineering,72.04,7172,0,Maharashtra,2012,385,415,595,0.735795709,475,-1,-1,-1,-1,-1,-1,-2.1175,0.8128,-1.2148,0.06223,-0.643
161,240000,Bangalore,m,05-02-1990,77,cbse,2008,66,cbse,11425,2,B.Tech/B.E.,computer science & engineering,64.25,11425,1,Karnataka,2013,770,565,430,0.744758354,555,-1,438,-1,-1,-1,-1,-1.0208,-0.2871,0.1637,-0.3612,1.0554
162,180000,Hyderabad,m,12-05-1990,77.6,state board,2007,89.6,state board,11958,2,B.Tech/B.E.,information technology,65.15,11958,0,Andhra Pradesh,2013,545,495,450,0.911395278,445,-1,500,-1,-1,-1,-1,0.1282,1.2114,0.7785,-2.2627,0.6721
163,315000,Pune,m,31-08-1990,83.6,cbse,2009,60.17,cbse,3879,2,B.Tech/B.E.,electronics and communication engineering,71.3,3879,0,Madhya Pradesh,2014,640,595,800,-1,515,-1,561,-1,-1,-1,-1,-1.5953,-0.6201,-1.8344,-0.3612,-1.6273
164,325000,Mumbai,m,26-10-1988,88,maharashtra state board for ssc,2006,78,maharashtra state board for hsc,438,1,B.Tech/B.E.,,54,438,1,Maharashtra,2010,615,605,605,0.600057182,435,-1,-1,-1,-1,-1,-1,-1.1901,-0.9033,-0.6343,0.1798,-0.7615
165,250000,New Delhi,m,20-12-1987,49,0,2005,54,0,75,2,MCA,computer application,71,75,0,Uttar Pradesh,2011,455,305,355,0.377551419,375,-1,-1,-1,-1,-1,-1,0.8192,0.1888,-0.344,-0.7603,0.8183
166,195000,Kolkata,m,01-09-1989,71.73,maharashtra state board,2007,68.17,maharashtra state board,3683,2,B.Tech/B.E.,electrical engineering,67.89,,0,Maharashtra,2011,375,395,405,0.376059587,-1,300,-1,-1,-1,-1,-1,0.51,1.2808,0.672,0.8848,0.3444
167,315000,Bangalore,f,23-03-1991,91,0,2008,86,0,4042,2,B.Tech/B.E.,information technology,87.5,4042,0,Tamil Nadu,2012,445,535,455,0.525922584,415,-1,-1,-1,-1,-1,-1,-1.3447,0.5008,0.672,0.6204,0.5024
168,180000, Pune,m,06-04-1991,70,kolhapur,2008,68.67,kolhapur,7495,2,B.Tech/B.E.,mechanical engineering,56.36,7495,0,Maharashtra,2012,415,535,425,0.714529363,-1,-1,-1,435,-1,-1,-1,1.7852,1.9048,1.3977,0.2679,-0.6035
169,180000,New Delhi,m,16-11-1991,65.8,cbse,,76.8,cbse,2812,2,B.Tech/B.E.,electrical engineering,77.5,2812,0,Rajasthan,2013,430,495,470,0.938399137,-1,333,-1,-1,553,-1,-1,0.5591,-0.1206,-2.1418,0.7798,-1.0524
170,310000,-1,m,18-10-1991,93.3,icse,2010,93.5,isc,222,2,B.Tech/B.E.,industrial & production engineering,84,222,0,Jharkhand,2015,675,630,590,0.903940782,485,-1,-1,500,-1,-1,-1,,1.3779,0.4711,-0.7415,1.0554
171,240000,Chennai,m,17-12-1992,91.5,state board,,75.5,state board,8888,2,B.Tech/B.E.,mechanical engineering,76,8888,0,Tamil Nadu,2014,475,450,150,0.45901584,-1,-1,-1,376,-1,-1,-1,-1.1644,-0.6201,0.7785,1.5404,-0.2859
172,620000,Gurgaon,m,20-02-1989,86.8,cbse,2005,62,cbse,1015,2,B.Tech/B.E.,computer engineering,71.9,1015,0,Rajasthan,2010,765,605,555,0.735795709,475,-1,-1,-1,-1,-1,-1,-1.9629,0.3448,0.3817,,1.1343
173,100000,-1,m,20-02-1992,86.62,state board,,62.2,state board,10126,2,B.Tech/B.E.,electronics and communication engineering,65.01,10126,0,Gujarat,2013,420,545,380,0.493596387,-1,324,-1,-1,-1,260,-1,0.5591,-0.2871,0.1637,-1.1218,0.6721
174,460000,Bangalore,m,19-07-1989,82,cbse,2007,61.2,cbse,4889,2,B.Tech/B.E.,computer engineering,62.8,4889,1,Tamil Nadu,2011,505,515,365,0.843123727,515,-1,-1,-1,-1,-1,-1,-1.3447,0.0328,-0.6343,0.1798,-0.6035
175,345000,Pune,m,20-11-1989,74.8,cbse,2007,75.4,cbse,167,2,B.Tech/B.E.,electronics and communication engineering,64.19,167,0,Haryana,2012,605,435,525,0.694479328,-1,366,-1,-1,-1,-1,-1,-1.0135,-0.2793,-0.1988,0.7493,-0.2875
176,275000,Noida,f,11-07-1989,62,mp,2007,70,mp,11637,2,B.Tech/B.E.,information technology,74,11637,0,Madhya Pradesh,2012,335,425,455,0.901489571,545,-1,-1,-1,-1,-1,-1,0.5591,-0.2871,0.1637,0.5262,-0.0943
177,455000,Bangalore,m,22-03-1987,68,0,2004,59.2,0,3144,2,B.Tech/B.E.,computer engineering,92,3144,1,Tamil Nadu,2011,544,595,495,0.843123727,515,-1,-1,-1,-1,-1,-1,0.6646,1.7488,0.3817,-1.4653,-0.2875
178,340000,Hyderabad,f,10-06-1992,76,state board ,2009,79,state board ,8818,2,B.Tech/B.E.,information technology,73,8818,1,Telangana,2013,535,460,445,0.123016732,285,-1,-1,-1,-1,-1,-1,0.99,-0.1206,0.4711,0.5262,-0.6692
179,330000,pune,f,12-04-1993,92,state board,2010,93.8,state board,6793,2,B.Tech/B.E.,information technology,84,6793,1,Tamil Nadu,2014,545,460,475,0.793580615,495,-1,-1,-1,-1,-1,-1,0.99,0.5454,1.3933,-1.2486,0.0973
180,340000,Navi Mumbai,f,14-08-1993,85.8,cbse,2010,65.8,cbse,7627,2,B.Tech/B.E.,information technology,69.7,7627,0,Uttar Pradesh,2014,615,630,750,0.622642916,485,-1,407,-1,-1,-1,-1,0.8463,1.0449,0.01,-0.2344,0.4805
181,200000,-1,f,19-10-1992,88.3,state board,2010,83.5,state board,6196,2,B.Tech/B.E.,computer engineering,69.76,6196,0,Maharashtra,2014,535,595,515,0.968237496,605,-1,-1,-1,-1,-1,-1,-0.3027,0.3789,-0.2974,-0.3612,0.4805
182,600000,Pune,m,09-06-1987,87.73,bse(board of secondary education),2004,76,chse(concil of higher secondary education),124,2,B.Tech/B.E.,computer engineering,84.5,124,0,Orissa,2010,525,525,635,0.942116551,575,-1,-1,-1,-1,-1,-1,-2.272,1.2808,-1.2148,-0.1727,0.8183
183,300000,Greater Noida,m,09-08-1992,63,up board,2008,61,up board,75,2,B.Tech/B.E.,computer engineering,70.64,75,0,Uttar Pradesh,2012,415,365,465,0.884122512,535,-1,-1,-1,-1,-1,-1,0.8192,1.4368,0.5269,,0.0679
184,200000,-1,m,23-06-1992,64,state board,2009,66.5,state board,9189,2,B.Tech/B.E.,computer science & engineering,70.52,9189,1,Telangana,2013,395,570,430,0.356536488,415,-1,346,-1,-1,-1,-1,-0.7335,-0.7866,-0.4511,1.4136,-0.4776
185,120000,Hyderabad,m,09-10-1991,64,state board,2009,65,state board,4217,2,B.Tech/B.E.,computer science & engineering,58,4217,0,Telangana,2013,335,420,210,0.744758354,275,-1,438,-1,-1,-1,-1,,-0.6201,0.1637,0.9066,0.6721
186,320000,jAipur,m,14-09-1991,87.4,cbse,2009,85.6,cbse,12906,2,B.Tech/B.E.,civil engineering,80.3,12906,0,Madhya Pradesh,2013,605,605,745,0.679644641,-1,-1,-1,-1,-1,-1,388,,-0.6201,0.01,-1.1218,-2.5853
187,180000,hyderabad,m,20-10-1986,68,0,2003,62.8,0,3579,2,B.Tech/B.E.,computer engineering,70.1,3579,0,Uttar Pradesh,2010,435,425,494,0.377551419,375,-1,-1,-1,-1,-1,-1,1.4374,-0.5913,1.1074,-0.0552,0.8183
188,85000,Pune,m,21-01-1987,50.66,maharashtra nasik board,2004,55.33,maharashtra nasik board,331,2,MCA,computer application,57.92,331,1,Maharashtra,2011,445,325,195,0.488347977,405,-1,-1,-1,-1,-1,-1,1.2828,-1.3713,0.8171,0.8848,0.5024
189,650000,New Delhi,m,06-11-1988,76.4,cbse,2006,66,cbse,347,2,B.Tech/B.E.,computer engineering,87,347,0,Uttar Pradesh,2010,485,425,395,0.670743151,455,-1,-1,-1,-1,-1,-1,0.9737,1.7488,1.1074,-0.4078,0.5024
190,120000,New Delhi,m,27-04-1993,82.28,icse,,87.2,cbse,8840,2,B.Tech/B.E.,computer and communication engineering,77.26,8840,0,Uttar Pradesh,2014,560,540,475,-1,655,-1,500,-1,-1,-1,-1,0.2718,0.7119,1.3933,-2.2627,0.2889
191,110000,Pondicherry,m,20-05-1990,83.3,matriculation,2007,83.3,state board,1034,2,B.Tech/B.E.,electronics and communication engineering,76.6,1034,0,Tamil Nadu,2011,435,325,405,0.694479328,145,366,-1,-1,-1,473,-1,-1.3447,0.0328,-1.2148,0.1798,-1.2354
192,290000,-1,m,02-10-1989,79,cbse,2007,56,cbse,4439,2,B.Tech/B.E.,electronics and electrical engineering,60.8,4439,0,Uttar Pradesh,2011,475,535,495,0.0587928,-1,200,-1,-1,-1,393,-1,0.2009,-0.5913,-0.344,0.7673,0.5024
193,450000,-1,m,19-09-1992,84,cbse,2010,78.8,cbse,648,1,B.Tech/B.E.,computer science & engineering,67.27,648,0,Kerala,2014,700,640,510,0.996744487,675,-1,623,-1,-1,-1,-1,0.8463,0.5454,1.2396,-0.7415,1.0554
194,120000,Chennai,m,10-05-1991,84,state board,2010,77.77,state board,13233,2,B.Tech/B.E.,information technology,67,13233,0,Tamil Nadu,2014,350,395,310,0.23780284,345,-1,315,-1,-1,-1,-1,-1.0208,0.0762,-0.6048,1.5404,-2.2021
195,350000,Hyderabad,m,01-07-1991,,cbse,2009,79.8,cbse,47,1,B.Tech/B.E.,computer engineering,73.4,,1,Delhi,2013,590,520,680,0.862625475,524,-1,-1,-1,-1,-1,-1,,0.2124,-1.2196,2.0475,-1.6273
196,300000,Mysore,f,23-06-1989,68.6,cbse,,71.8,cbse,10387,2,B.Tech/B.E.,computer science & engineering,74.38,10387,0,Madhya Pradesh,2012,455,495,545,0.622642916,445,-1,407,-1,-1,-1,-1,0.5591,0.5454,1.0859,-1.8824,-0.0943
197,300000,Madurai ,f,09-11-1992,88.6,cbse,2010,90.67,state board,1114,2,B.Tech/B.E.,electronics and communication engineering,86.77,1114,0,Tamil Nadu,2014,730,670,735,0.783303537,445,388,-1,-1,-1,-1,-1,0.2718,0.5454,0.1637,,-0.4776
198,400000,Gurgaon,f,04-01-1989,75.6,0,2006,69.5,0,6884,2,B.Tech/B.E.,applied electronics and instrumentation,75,6884,0,West Bengal,2011,385,515,445,0.376059587,415,300,-1,-1,-1,-1,-1,0.6646,-0.1232,-1.5051,0.1798,-0.4455
199,400000,Noida,m,09-10-1991,79.8,cbse,2009,73.8,cbse,2513,2,B.Tech/B.E.,computer science & engineering,63.59,2513,0,Rajasthan,2013,475,535,620,0.744758354,535,-1,438,-1,-1,-1,-1,-1.0208,-0.2871,0.6248,,0.8637
200,150000,Bangalore,m,26-06-1989,64,up board,2006,65,up board,5702,2,B.Tech/B.E.,information technology,65,5702,1,Rajasthan,2010,395,324,415,0.447147892,394,-1,-1,-1,-1,-1,-1,-0.881,0.8128,0.9623,1.5899,1.1343
201,235000,Hyderabad,f,11-03-1993,92,state board,2010,95,state board,6143,2,B.Tech/B.E.,electronics and communication engineering,83,6143,1,Telangana,2014,720,605,605,0.88162007,495,420,-1,-1,-1,-1,-1,-1.1644,-0.1206,0.4711,,-0.0943
202,405000,Bangalore,m,31-01-1990,87,sslc,2007,67,puc,448,2,B.Tech/B.E.,mechanical engineering,67,448,1,Tamil Nadu,2011,435,335,435,0.654107475,-1,-1,-1,420,-1,-1,-1,-0.1082,-1.3713,-0.4891,1.7074,-0.1295
